tokenized_share,legacy_haircut,tokenized_haircut,legacy_buffer_ratio,tokenized_buffer_ratio,collateral_efficiency_spread,technology_risk_premium,reinvestment_return,capital_liberated,additional_usable_collateral,final_tokenized_cost_of_debt,book_wacc_change,market_wacc_change,adjusted_roe,roe_change
0.13232228378676897,0.1682416583192651,0.14673095877452105,0.18636013454995057,0.10642341230471707,0.003854611419312194,0.0076383179450593055,0.06466011776514415,1.0205719470960375,0.2746324330190504,0.04568370652574711,0.0018275771778860361,9.551039398633665e-05,1.5200248233801288,0.0008949900626182838
0.19514166784681464,0.1734059153097643,0.14886002340275836,0.26755971196939143,0.21452285381830719,0.006680217850244817,0.002316862540656145,0.003592849551386319,0.9986012465329992,0.4621608275847535,0.04,-0.0009177235640118325,-4.796084139696566e-05,1.5191784929955463,4.8659678035800624e-05
0.23052911800091141,0.17893257896781717,0.12434871565507147,0.30726336330768134,0.19709203912861412,0.006467233198489316,0.0051508668830915925,0.02527432414646344,2.4505223077526246,1.2140997277458183,0.04058363368460227,-0.0006358212560589049,-3.322844003847414e-05,1.519969827555291,0.0008399942377805836
0.33160372963329643,0.13263257684348653,0.10394969039980104,0.19605933357045757,0.09884826854904524,0.003312302579614323,0.008494505204270234,0.01927764600045478,3.1102794435188663,0.9177123207829396,0.04708220262465591,0.0025030681379635267,0.00013081199903583474,1.5199430223383648,0.0008131890208542547
0.13682737972344583,0.15635577409748685,0.13869155826626214,0.21047561238681564,0.12653116114993973,0.006372810204187323,0.002571477325716586,0.024825893832007583,1.1082284803484335,0.23320168014376463,0.04,-0.0009177235640118325,-4.796084139696566e-05,1.5195029737376038,0.0003731404200932875
0.33322145147235327,0.17605569964853543,0.14101864033841832,0.20446257543371263,0.1732083095399745,0.0031482801499942764,0.0020545777422921684,0.0542126938890286,1.0048623088352393,1.1264836753121443,0.04080629759229789,-0.0005282718271393191,-2.7607835637516454e-05,1.519868665221129,0.0007388319036185642
0.13654975138855935,0.1108861904268886,0.06617306864474429,0.2787898235675534,0.2308100149181482,0.006020622630911313,0.006723257036926413,0.05911872031324334,0.6321406631418789,0.5891016085754757,0.0426026344060151,0.0003393811322555257,1.7736282793126557e-05,1.5196366802796972,0.0005068469621867244
0.139317325467194,0.057325532511048244,0.0009474049607228613,0.2475882929502399,0.19050291068995534,0.004442920226757667,0.00630291370210866,0.07644986056375759,0.7673514964893968,0.7578444574086802,0.04375999347535099,0.0008983999164409867,4.6950974774057075e-05,1.519925459630152,0.0007956263126414065
0.18593386806461654,0.16947318010368378,0.15823020553437098,0.2743836671955602,0.1873259071442625,0.0025294870187537663,0.002122716776511301,0.033529145545304305,1.5618175380830799,0.20169913460016176,0.04149322975775754,-0.0001964750718130015,-1.0267917406936444e-05,1.5198400500122007,0.00071021669469018
0.3898695736429546,0.1234459574528122,0.06679479637280164,0.316741355654205,0.2446770115142288,0.0059238172462609375,0.001142694271815902,0.008731519741258796,2.7108412398029316,2.1310442157097356,0.04,-0.0009177235640118325,-4.796084139696566e-05,1.5194508532651696,0.0003210199476590958
0.34882858446482096,0.15155439236552262,0.12992235526720095,0.2702308304018391,0.18568940653883811,0.006338694768880056,0.0058248572587098054,0.033005725541894425,2.8454170267124006,0.7280710907091361,0.04138616248982975,-0.00024818989008232317,-1.2970568067940946e-05,1.5204035513736849,0.0012737180561743777
